SERVICE_TYPE,USAGE_DATE,CREDITS_USED_COMPUTE,CREDITS_USED_CLOUD_SERVICES,CREDITS_USED,CREDITS_ADJUSTMENT_CLOUD_SERVICES,CREDITS_BILLED
TRUST_CENTER,2026-01-25,0.046902573,0.000000000,0.046902573,0.0000000000,0.0469025730
WAREHOUSE_METERING,2026-01-25,60.240555520,2.205434332,62.445989852,-2.2054343320,60.2405555200
TRUST_CENTER,2026-01-26,0.062006350,0.000000000,0.062006350,0.0000000000,0.0620063500
WAREHOUSE_METERING,2026-01-26,83.487499947,2.754939736,86.242439683,-2.7549397360,83.4874999470
TRUST_CENTER,2026-01-27,0.054198383,0.000000000,0.054198383,0.0000000000,0.0541983830
WAREHOUSE_METERING,2026-01-27,84.811666617,2.665857232,87.477523849,-2.6658572320,84.8116666170
TRUST_CENTER,2026-01-28,0.055132599,0.000000000,0.055132599,0.0000000000,0.0551325990
WAREHOUSE_METERING,2026-01-28,83.356944385,2.676881593,86.033825978,-2.6768815930,83.3569443850
TRUST_CENTER,2026-01-29,0.061207571,0.000000000,0.061207571,0.0000000000,0.0612075710
WAREHOUSE_METERING,2026-01-29,82.409999942,2.314195777,84.724195719,-2.3141957770,82.4099999420
TRUST_CENTER,2026-01-30,0.053377063,0.000000000,0.053377063,0.0000000000,0.0533770630
WAREHOUSE_METERING,2026-01-30,75.383055501,2.274751388,77.657806889,-2.2747513880,75.3830555010
TRUST_CENTER,2026-01-31,0.049733502,0.000000000,0.049733502,0.0000000000,0.0497335020
WAREHOUSE_METERING,2026-01-31,64.698333299,2.005303218,66.703636517,-2.0053032180,64.6983332990
TRUST_CENTER,2026-02-01,0.060007320,0.000000000,0.060007320,0.0000000000,0.0600073200
WAREHOUSE_METERING,2026-02-01,68.142777744,2.200204399,70.342982143,-2.2002043990,68.1427777440
TRUST_CENTER,2026-02-02,0.049923988,0.000000000,0.049923988,0.0000000000,0.0499239880
WAREHOUSE_METERING,2026-02-02,82.676111041,2.519216968,85.195328009,-2.5192169680,82.6761110410
TRUST_CENTER,2026-02-03,0.051684265,0.000000000,0.051684265,0.0000000000,0.0516842650
WAREHOUSE_METERING,2026-02-03,82.675555505,2.293970225,84.969525730,-2.2939702250,82.6755555050
TRUST_CENTER,2026-02-04,0.046383371,0.000000000,0.046383371,0.0000000000,0.0463833710
WAREHOUSE_METERING,2026-02-04,80.494444395,2.828554555,83.322998950,-2.8285545550,80.4944443950
TRUST_CENTER,2026-02-05,0.057533563,0.000000000,0.057533563,0.0000000000,0.0575335630
WAREHOUSE_METERING,2026-02-05,73.255555496,2.347712059,75.603267555,-2.3477120590,73.2555554960
TRUST_CENTER,2026-02-06,0.045788454,0.000000000,0.045788454,0.0000000000,0.0457884540
WAREHOUSE_METERING,2026-02-06,77.339722165,2.443077562,79.782799727,-2.4430775620,77.3397221650
TRUST_CENTER,2026-02-07,0.051939947,0.000000000,0.051939947,0.0000000000,0.0519399470
WAREHOUSE_METERING,2026-02-07,70.489444390,1.988722299,72.478166689,-1.9887222990,70.4894443900
TRUST_CENTER,2026-02-08,0.052353495,0.000000000,0.052353495,0.0000000000,0.0523534950
WAREHOUSE_METERING,2026-02-08,63.293055511,2.149027950,65.442083461,-2.1490279500,63.2930555110
TRUST_CENTER,2026-02-09,0.047670734,0.000000000,0.047670734,0.0000000000,0.0476707340
WAREHOUSE_METERING,2026-02-09,94.585833261,2.516460017,97.102293278,-2.5164600170,94.5858332610
TRUST_CENTER,2026-02-10,0.048898252,0.000000000,0.048898252,0.0000000000,0.0488982520
WAREHOUSE_METERING,2026-02-10,119.814444363,2.623146723,122.437591086,-2.6231467230,119.8144443630
TRUST_CENTER,2026-02-11,0.051723406,0.000000000,0.051723406,0.0000000000,0.0517234060
WAREHOUSE_METERING,2026-02-11,85.235277727,2.393195606,87.628473333,-2.3931956060,85.2352777270
TRUST_CENTER,2026-02-12,0.048309451,0.000000000,0.048309451,0.0000000000,0.0483094510
WAREHOUSE_METERING,2026-02-12,76.963055500,2.462407513,79.425463013,-2.4624075130,76.9630555000
TRUST_CENTER,2026-02-13,0.054315692,0.000000000,0.054315692,0.0000000000,0.0543156920
WAREHOUSE_METERING,2026-02-13,72.249722180,2.153257059,74.402979239,-2.1532570590,72.2497221800
TRUST_CENTER,2026-02-14,0.055191141,0.000000000,0.055191141,0.0000000000,0.0551911410
WAREHOUSE_METERING,2026-02-14,65.842499951,1.951644535,67.794144486,-1.9516445350,65.8424999510
TRUST_CENTER,2026-02-15,0.048944636,0.000000000,0.048944636,0.0000000000,0.0489446360
WAREHOUSE_METERING,2026-02-15,62.427499963,2.096974473,64.524474436,-2.0969744730,62.4274999630
TRUST_CENTER,2026-02-16,0.046612940,0.000000000,0.046612940,0.0000000000,0.0466129400
WAREHOUSE_METERING,2026-02-16,62.965833293,2.031331818,64.997165111,-2.0313318180,62.9658332930
TRUST_CENTER,2026-02-17,0.052832490,0.000000000,0.052832490,0.0000000000,0.0528324900
WAREHOUSE_METERING,2026-02-17,64.258611073,2.082144326,66.340755399,-2.0821443260,64.2586110730
TRUST_CENTER,2026-02-18,0.043245513,0.000000000,0.043245513,0.0000000000,0.0432455130
WAREHOUSE_METERING,2026-02-18,63.708055515,2.101359212,65.809414727,-2.1013592120,63.7080555150
TRUST_CENTER,2026-02-19,0.047934168,0.000000000,0.047934168,0.0000000000,0.0479341680
WAREHOUSE_METERING,2026-02-19,84.743611067,2.317603664,87.061214731,-2.3176036640,84.7436110670
TRUST_CENTER,2026-02-20,0.052770693,0.000000000,0.052770693,0.0000000000,0.0527706930
WAREHOUSE_METERING,2026-02-20,80.574999955,2.327096068,82.902096023,-2.3270960680,80.5749999550
TRUST_CENTER,2026-02-21,0.048710336,0.000000000,0.048710336,0.0000000000,0.0487103360
WAREHOUSE_METERING,2026-02-21,65.501666625,2.131235517,67.632902142,-2.1312355170,65.5016666250
TRUST_CENTER,2026-02-22,0.044406812,0.000000000,0.044406812,0.0000000000,0.0444068120
WAREHOUSE_METERING,2026-02-22,64.754166628,2.087623469,66.841790097,-2.0876234690,64.7541666280
TRUST_CENTER,2026-02-23,0.054933440,0.000000000,0.054933440,0.0000000000,0.0549334400
WAREHOUSE_METERING,2026-02-23,81.733888826,2.578239714,84.312128540,-2.5782397140,81.7338888260
TRUST_CENTER,2026-02-24,0.055274528,0.000000000,0.055274528,0.0000000000,0.0552745280
WAREHOUSE_METERING,2026-02-24,87.886111051,2.403286416,90.289397467,-2.4032864160,87.8861110510
TRUST_CENTER,2026-02-25,0.050255057,0.000000000,0.050255057,0.0000000000,0.0502550570
WAREHOUSE_METERING,2026-02-25,87.029166615,2.407315923,89.436482538,-2.4073159230,87.0291666150
TRUST_CENTER,2026-02-26,0.051862679,0.000000000,0.051862679,0.0000000000,0.0518626790
WAREHOUSE_METERING,2026-02-26,81.212222186,2.365018537,83.577240723,-2.3650185370,81.2122221860
TRUST_CENTER,2026-02-27,0.054533515,0.000000000,0.054533515,0.0000000000,0.0545335150
WAREHOUSE_METERING,2026-02-27,73.581388837,2.143640890,75.725029727,-2.1436408900,73.5813888370
TRUST_CENTER,2026-02-28,0.052125152,0.000000000,0.052125152,0.0000000000,0.0521251520
WAREHOUSE_METERING,2026-02-28,67.614166625,2.072497549,69.686664174,-2.0724975490,67.6141666250
TRUST_CENTER,2026-03-01,0.051624919,0.000000000,0.051624919,0.0000000000,0.0516249190
WAREHOUSE_METERING,2026-03-01,66.276666627,1.996640401,68.273307028,-1.9966404010,66.2766666270
TRUST_CENTER,2026-03-02,0.052511202,0.000000000,0.052511202,0.0000000000,0.0525112020
WAREHOUSE_METERING,2026-03-02,69.479444398,3.428067373,72.907511771,-3.4280673730,69.4794443980
TRUST_CENTER,2026-03-03,0.051567910,0.000000000,0.051567910,0.0000000000,0.0515679100
WAREHOUSE_METERING,2026-03-03,77.625277722,2.456979368,80.082257090,-2.4569793680,77.6252777220
TRUST_CENTER,2026-03-04,0.047324193,0.000000000,0.047324193,0.0000000000,0.0473241930
WAREHOUSE_METERING,2026-03-04,74.655833293,2.436290590,77.092123883,-2.4362905900,74.6558332930
TRUST_CENTER,2026-03-05,0.049014155,0.000000000,0.049014155,0.0000000000,0.0490141550
WAREHOUSE_METERING,2026-03-05,76.183888840,2.297696038,78.481584878,-2.2976960380,76.1838888400
TRUST_CENTER,2026-03-06,0.057096918,0.000000000,0.057096918,0.0000000000,0.0570969180
WAREHOUSE_METERING,2026-03-06,68.841666626,2.143173418,70.984840044,-2.1431734180,68.8416666260
TRUST_CENTER,2026-03-07,0.054112283,0.000000000,0.054112283,0.0000000000,0.0541122830
WAREHOUSE_METERING,2026-03-07,64.372499953,1.917641568,66.290141521,-1.9176415680,64.3724999530
TRUST_CENTER,2026-03-08,0.042658032,0.000000000,0.042658032,0.0000000000,0.0426580320
WAREHOUSE_METERING,2026-03-08,64.487499955,2.055172840,66.542672795,-2.0551728400,64.4874999550
TRUST_CENTER,2026-03-09,0.063066134,0.000000000,0.063066134,0.0000000000,0.0630661340
WAREHOUSE_METERING,2026-03-09,74.807777722,2.509594614,77.317372336,-2.5095946140,74.8077777220
TRUST_CENTER,2026-03-10,0.263049965,0.000000000,0.263049965,0.0000000000,0.2630499650
WAREHOUSE_METERING,2026-03-10,73.366388828,2.389990066,75.756378894,-2.3899900660,73.3663888280
COPY_FILES,2026-03-11,0.001536111,0.000000000,0.001536111,0.0000000000,0.0015361110
TRUST_CENTER,2026-03-11,0.579825590,0.000000000,0.579825590,0.0000000000,0.5798255900
WAREHOUSE_METERING,2026-03-11,76.594722164,2.295138747,78.889860911,-2.2951387470,76.5947221640
TRUST_CENTER,2026-03-12,0.618424194,0.000000000,0.618424194,0.0000000000,0.6184241940
WAREHOUSE_METERING,2026-03-12,67.820555523,2.347410838,70.167966361,-2.3474108380,67.8205555230
TRUST_CENTER,2026-03-13,0.546819256,0.000000000,0.546819256,0.0000000000,0.5468192560
WAREHOUSE_METERING,2026-03-13,66.841944398,2.149988034,68.991932432,-2.1499880340,66.8419443980
TRUST_CENTER,2026-03-14,0.506236833,0.000000000,0.506236833,0.0000000000,0.5062368330
WAREHOUSE_METERING,2026-03-14,71.116666614,1.933881901,73.050548515,-1.9338819010,71.1166666140
TRUST_CENTER,2026-03-15,0.501746120,0.000000000,0.501746120,0.0000000000,0.5017461200
WAREHOUSE_METERING,2026-03-15,65.068055521,2.078157504,67.146213025,-2.0781575040,65.0680555210
TRUST_CENTER,2026-03-16,0.557600643,0.000000000,0.557600643,0.0000000000,0.5576006430
WAREHOUSE_METERING,2026-03-16,76.456388831,2.450267824,78.906656655,-2.4502678240,76.4563888310
TRUST_CENTER,2026-03-17,0.563740127,0.000000000,0.563740127,0.0000000000,0.5637401270
WAREHOUSE_METERING,2026-03-17,79.327777730,2.496124940,81.823902670,-2.4961249400,79.3277777300
TRUST_CENTER,2026-03-18,0.577041309,0.000000000,0.577041309,0.0000000000,0.5770413090
WAREHOUSE_METERING,2026-03-18,78.231666615,2.469365406,80.701032021,-2.4693654060,78.2316666150
AI_SERVICES,2026-03-19,0.131955840,0.000000000,0.131955840,0.0000000000,0.1319558400
TRUST_CENTER,2026-03-19,0.576239323,0.000000000,0.576239323,0.0000000000,0.5762393230
WAREHOUSE_METERING,2026-03-19,78.799722182,2.375116289,81.174838471,-2.3751162890,78.7997221820
TRUST_CENTER,2026-03-20,0.559375221,0.000000000,0.559375221,0.0000000000,0.5593752210
WAREHOUSE_METERING,2026-03-20,72.698611056,2.324535193,75.023146249,-2.3245351930,72.6986110560
TRUST_CENTER,2026-03-21,0.531497359,0.000000000,0.531497359,0.0000000000,0.5314973590
WAREHOUSE_METERING,2026-03-21,66.856111067,2.171725592,69.027836659,-2.1717255920,66.8561110670
TRUST_CENTER,2026-03-22,0.504029830,0.000000000,0.504029830,0.0000000000,0.5040298300
WAREHOUSE_METERING,2026-03-22,65.727222188,2.189751965,67.916974153,-2.1897519650,65.7272221880
TRUST_CENTER,2026-03-23,0.560991933,0.000000000,0.560991933,0.0000000000,0.5609919330
WAREHOUSE_METERING,2026-03-23,78.631388833,2.898569193,81.529958026,-2.8985691930,78.6313888330
TRUST_CENTER,2026-03-24,0.554250825,0.000000000,0.554250825,0.0000000000,0.5542508250
WAREHOUSE_METERING,2026-03-24,77.828611072,2.408579339,80.237190411,-2.4085793390,77.8286110720
PIPE,2026-03-25,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWPARK_CONTAINER_SERVICES,2026-03-25,0.018333334,0.000000000,0.018333334,0.0000000000,0.0183333340
TELEMETRY_DATA_INGEST,2026-03-25,0.000000698,0.000000000,0.000000698,0.0000000000,0.0000006980
TRUST_CENTER,2026-03-25,0.546565956,0.000000000,0.546565956,0.0000000000,0.5465659560
WAREHOUSE_METERING,2026-03-25,79.833611052,2.518450913,82.352061965,-2.5184509130,79.8336110520
TRUST_CENTER,2026-03-26,0.573444424,0.000000000,0.573444424,0.0000000000,0.5734444240
WAREHOUSE_METERING,2026-03-26,82.251111064,2.463647964,84.714759028,-2.4636479640,82.2511110640
TRUST_CENTER,2026-03-27,0.533239652,0.000000000,0.533239652,0.0000000000,0.5332396520
WAREHOUSE_METERING,2026-03-27,70.498055505,2.260657131,72.758712636,-2.2606571310,70.4980555050
TRUST_CENTER,2026-03-28,0.523666330,0.000000000,0.523666330,0.0000000000,0.5236663300
WAREHOUSE_METERING,2026-03-28,63.636388853,2.025811827,65.662200680,-2.0258118270,63.6363888530
TRUST_CENTER,2026-03-29,0.563137433,0.000000000,0.563137433,0.0000000000,0.5631374330
WAREHOUSE_METERING,2026-03-29,63.762222186,2.175933927,65.938156113,-2.1759339270,63.7622221860
TRUST_CENTER,2026-03-30,0.580128227,0.000000000,0.580128227,0.0000000000,0.5801282270
WAREHOUSE_METERING,2026-03-30,77.271111049,2.457960056,79.729071105,-2.4579600560,77.2711110490
TRUST_CENTER,2026-03-31,0.526924681,0.000000000,0.526924681,0.0000000000,0.5269246810
WAREHOUSE_METERING,2026-03-31,75.257222193,2.534645861,77.791868054,-2.5346458610,75.2572221930
TRUST_CENTER,2026-04-01,0.533697619,0.000000000,0.533697619,0.0000000000,0.5336976190
WAREHOUSE_METERING,2026-04-01,77.673055511,2.627315640,80.300371151,-2.6273156400,77.6730555110
TRUST_CENTER,2026-04-02,0.606602301,0.000000000,0.606602301,0.0000000000,0.6066023010
WAREHOUSE_METERING,2026-04-02,69.923611080,2.619610715,72.543221795,-2.6196107150,69.9236110800
TRUST_CENTER,2026-04-03,0.537783105,0.000000000,0.537783105,0.0000000000,0.5377831050
WAREHOUSE_METERING,2026-04-03,68.172222177,2.367145451,70.539367628,-2.3671454510,68.1722221770
TRUST_CENTER,2026-04-04,0.485139285,0.000000000,0.485139285,0.0000000000,0.4851392850
WAREHOUSE_METERING,2026-04-04,61.424999966,2.042825003,63.467824969,-2.0428250030,61.4249999660
TRUST_CENTER,2026-04-05,0.510310416,0.000000000,0.510310416,0.0000000000,0.5103104160
WAREHOUSE_METERING,2026-04-05,62.865555513,2.175747351,65.041302864,-2.1757473510,62.8655555130
CORTEX_CODE_SNOWSIGHT,2026-04-06,8.765787600,0.000000000,8.765787600,0.0000000000,8.7657876000
TRUST_CENTER,2026-04-06,0.602571786,0.000000000,0.602571786,0.0000000000,0.6025717860
WAREHOUSE_METERING,2026-04-06,76.104166616,2.558961719,78.663128335,-2.5589617190,76.1041666160
AI_SERVICES,2026-04-07,0.006138000,0.000000000,0.006138000,0.0000000000,0.0061380000
CORTEX_CODE_SNOWSIGHT,2026-04-07,4.780539040,0.000000000,4.780539040,0.0000000000,4.7805390400
PIPE,2026-04-07,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWFLAKE_INTELLIGENCE,2026-04-07,0.032899980,0.000000000,0.032899980,0.0000000000,0.0328999800
TELEMETRY_DATA_INGEST,2026-04-07,0.000000302,0.000000000,0.000000302,0.0000000000,0.0000003020
TRUST_CENTER,2026-04-07,0.597850234,0.000000000,0.597850234,0.0000000000,0.5978502340
WAREHOUSE_METERING,2026-04-07,75.720833287,2.543463594,78.264296881,-2.5434635940,75.7208332870
AUTO_CLUSTERING,2026-04-08,0.000095278,0.000000000,0.000095278,0.0000000000,0.0000952780
CORTEX_CODE_SNOWSIGHT,2026-04-08,0.401559500,0.000000000,0.401559500,0.0000000000,0.4015595000
TRUST_CENTER,2026-04-08,0.580517387,0.000000000,0.580517387,0.0000000000,0.5805173870
WAREHOUSE_METERING,2026-04-08,70.906111071,2.473058412,73.379169483,-2.4730584120,70.9061110710
AI_SERVICES,2026-04-09,0.119923650,0.000000000,0.119923650,0.0000000000,0.1199236500
CORTEX_AGENTS,2026-04-09,2.070303680,0.000000000,2.070303680,0.0000000000,2.0703036800
CORTEX_CODE_SNOWSIGHT,2026-04-09,3.685496870,0.000000000,3.685496870,0.0000000000,3.6854968700
PIPE,2026-04-09,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWFLAKE_INTELLIGENCE,2026-04-09,2.037312290,0.000000000,2.037312290,0.0000000000,2.0373122900
TELEMETRY_DATA_INGEST,2026-04-09,0.000043329,0.000000000,0.000043329,0.0000000000,0.0000433290
TRUST_CENTER,2026-04-09,0.596747886,0.000000000,0.596747886,0.0000000000,0.5967478860
WAREHOUSE_METERING,2026-04-09,73.201111059,2.358238303,75.559349362,-2.3582383030,73.2011110590
AI_SERVICES,2026-04-10,0.077144100,0.000000000,0.077144100,0.0000000000,0.0771441000
AUTO_CLUSTERING,2026-04-10,0.000276606,0.000000000,0.000276606,0.0000000000,0.0002766060
CORTEX_CODE_SNOWSIGHT,2026-04-10,0.259168810,0.000000000,0.259168810,0.0000000000,0.2591688100
PIPE,2026-04-10,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWFLAKE_INTELLIGENCE,2026-04-10,4.591435680,0.000000000,4.591435680,0.0000000000,4.5914356800
TELEMETRY_DATA_INGEST,2026-04-10,0.000057652,0.000000000,0.000057652,0.0000000000,0.0000576520
TRUST_CENTER,2026-04-10,0.595169192,0.000000000,0.595169192,0.0000000000,0.5951691920
WAREHOUSE_METERING,2026-04-10,71.366388844,2.380869454,73.747258298,-2.3808694540,71.3663888440
AUTO_CLUSTERING,2026-04-11,0.000306489,0.000000000,0.000306489,0.0000000000,0.0003064890
TRUST_CENTER,2026-04-11,0.665066983,0.000000000,0.665066983,0.0000000000,0.6650669830
WAREHOUSE_METERING,2026-04-11,62.473611080,1.955282146,64.428893226,-1.9552821460,62.4736110800
AUTO_CLUSTERING,2026-04-12,0.000051944,0.000000000,0.000051944,0.0000000000,0.0000519440
TRUST_CENTER,2026-04-12,0.597648691,0.000000000,0.597648691,0.0000000000,0.5976486910
WAREHOUSE_METERING,2026-04-12,62.169444406,2.073117599,64.242562005,-2.0731175990,62.1694444060
TRUST_CENTER,2026-04-13,0.601795554,0.000000000,0.601795554,0.0000000000,0.6017955540
WAREHOUSE_METERING,2026-04-13,69.016388857,2.369864102,71.386252959,-2.3698641020,69.0163888570
PIPE,2026-04-14,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWFLAKE_INTELLIGENCE,2026-04-14,0.424746310,0.000000000,0.424746310,0.0000000000,0.4247463100
TELEMETRY_DATA_INGEST,2026-04-14,0.000003771,0.000000000,0.000003771,0.0000000000,0.0000037710
TRUST_CENTER,2026-04-14,0.682268967,0.000000000,0.682268967,0.0000000000,0.6822689670
WAREHOUSE_METERING,2026-04-14,70.565277727,2.348526138,72.913803865,-2.3485261380,70.5652777270
AUTO_CLUSTERING,2026-04-15,0.000340550,0.000000000,0.000340550,0.0000000000,0.0003405500
TRUST_CENTER,2026-04-15,0.600151367,0.000000000,0.600151367,0.0000000000,0.6001513670
WAREHOUSE_METERING,2026-04-15,75.472222171,2.517478560,77.989700731,-2.5174785600,75.4722221710
AUTO_CLUSTERING,2026-04-16,0.000327217,0.000000000,0.000327217,0.0000000000,0.0003272170
CORTEX_CODE_SNOWSIGHT,2026-04-16,0.458171720,0.000000000,0.458171720,0.0000000000,0.4581717200
PIPE,2026-04-16,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWFLAKE_INTELLIGENCE,2026-04-16,0.575524920,0.000000000,0.575524920,0.0000000000,0.5755249200
TELEMETRY_DATA_INGEST,2026-04-16,0.000006984,0.000000000,0.000006984,0.0000000000,0.0000069840
TRUST_CENTER,2026-04-16,0.630442788,0.000000000,0.630442788,0.0000000000,0.6304427880
WAREHOUSE_METERING,2026-04-16,70.889166616,2.437414598,73.326581214,-2.4374145980,70.8891666160
AUTO_CLUSTERING,2026-04-17,0.000086667,0.000000000,0.000086667,0.0000000000,0.0000866670
SNOWPARK_CONTAINER_SERVICES,2026-04-17,0.009166667,0.000000000,0.009166667,0.0000000000,0.0091666670
TRUST_CENTER,2026-04-17,0.578287516,0.000000000,0.578287516,0.0000000000,0.5782875160
WAREHOUSE_METERING,2026-04-17,67.506111070,2.223524856,69.729635926,-2.2235248560,67.5061110700
TRUST_CENTER,2026-04-18,0.582719002,0.000000000,0.582719002,0.0000000000,0.5827190020
WAREHOUSE_METERING,2026-04-18,67.647777733,2.168844853,69.816622586,-2.1688448530,67.6477777330
PIPE,2026-04-19,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWPARK_CONTAINER_SERVICES,2026-04-19,0.009166667,0.000000000,0.009166667,0.0000000000,0.0091666670
TELEMETRY_DATA_INGEST,2026-04-19,0.000000017,0.000000000,0.000000017,0.0000000000,0.0000000170
TRUST_CENTER,2026-04-19,0.557859178,0.000000000,0.557859178,0.0000000000,0.5578591780
WAREHOUSE_METERING,2026-04-19,63.073333294,2.095256255,65.168589549,-2.0952562550,63.0733332940
PIPE,2026-04-20,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
SNOWPARK_CONTAINER_SERVICES,2026-04-20,0.009166667,0.000000000,0.009166667,0.0000000000,0.0091666670
TELEMETRY_DATA_INGEST,2026-04-20,0.000000017,0.000000000,0.000000017,0.0000000000,0.0000000170
TRUST_CENTER,2026-04-20,0.631624557,0.000000000,0.631624557,0.0000000000,0.6316245570
WAREHOUSE_METERING,2026-04-20,68.010833284,2.419518979,70.430352263,-2.4195189790,68.0108332840
TRUST_CENTER,2026-04-21,0.635801578,0.000000000,0.635801578,0.0000000000,0.6358015780
WAREHOUSE_METERING,2026-04-21,69.021111059,2.578468811,71.599579870,-2.5784688110,69.0211110590
TRUST_CENTER,2026-04-22,0.535855150,0.000000000,0.535855150,0.0000000000,0.5358551500
WAREHOUSE_METERING,2026-04-22,67.311666621,2.376775001,69.688441622,-2.3767750010,67.3116666210
TRUST_CENTER,2026-04-23,0.567504405,0.000000000,0.567504405,0.0000000000,0.5675044050
WAREHOUSE_METERING,2026-04-23,71.750833297,2.303133191,74.053966488,-2.3031331910,71.7508332970
TRUST_CENTER,2026-04-24,0.560063089,0.000000000,0.560063089,0.0000000000,0.5600630890
WAREHOUSE_METERING,2026-04-24,67.189999952,2.279772358,69.469772310,-2.2797723580,67.1899999520
TRUST_CENTER,2026-04-25,0.578878338,0.000000000,0.578878338,0.0000000000,0.5788783380
WAREHOUSE_METERING,2026-04-25,62.819999955,2.026851168,64.846851123,-2.0268511680,62.8199999550
TRUST_CENTER,2026-04-26,0.505510745,0.000000000,0.505510745,0.0000000000,0.5055107450
WAREHOUSE_METERING,2026-04-26,63.227499972,2.100480432,65.327980404,-2.1004804320,63.2274999720
TRUST_CENTER,2026-04-27,0.564925942,0.000000000,0.564925942,0.0000000000,0.5649259420
WAREHOUSE_METERING,2026-04-27,78.673611065,2.331667677,81.005278742,-2.3316676770,78.6736110650
TRUST_CENTER,2026-04-28,0.565302389,0.000000000,0.565302389,0.0000000000,0.5653023890
WAREHOUSE_METERING,2026-04-28,73.854166626,2.381608791,76.235775417,-2.3816087910,73.8541666260
TRUST_CENTER,2026-04-29,0.551346650,0.000000000,0.551346650,0.0000000000,0.5513466500
WAREHOUSE_METERING,2026-04-29,74.989999946,2.499721261,77.489721207,-2.4997212610,74.9899999460
TRUST_CENTER,2026-04-30,0.551290597,0.000000000,0.551290597,0.0000000000,0.5512905970
WAREHOUSE_METERING,2026-04-30,71.716666621,2.417306738,74.133973359,-2.4173067380,71.7166666210
TRUST_CENTER,2026-05-01,0.536444245,0.000000000,0.536444245,0.0000000000,0.5364442450
WAREHOUSE_METERING,2026-05-01,64.533055526,2.184221054,66.717276580,-2.1842210540,64.5330555260
TRUST_CENTER,2026-05-02,0.509750181,0.000000000,0.509750181,0.0000000000,0.5097501810
WAREHOUSE_METERING,2026-05-02,60.758055523,2.096065883,62.854121406,-2.0960658830,60.7580555230
TRUST_CENTER,2026-05-03,0.488059603,0.000000000,0.488059603,0.0000000000,0.4880596030
WAREHOUSE_METERING,2026-05-03,61.854722185,2.113962112,63.968684297,-2.1139621120,61.8547221850
TRUST_CENTER,2026-05-04,0.501874346,0.000000000,0.501874346,0.0000000000,0.5018743460
WAREHOUSE_METERING,2026-05-04,66.548333281,1.988876023,68.537209304,-1.9888760230,66.5483332810
TRUST_CENTER,2026-05-05,0.486191105,0.000000000,0.486191105,0.0000000000,0.4861911050
WAREHOUSE_METERING,2026-05-05,66.614722192,2.577910582,69.192632774,-2.5779105820,66.6147221920
AI_SERVICES,2026-05-06,0.087905500,0.000000000,0.087905500,0.0000000000,0.0879055000
PIPE,2026-05-06,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
TELEMETRY_DATA_INGEST,2026-05-06,0.000000077,0.000000000,0.000000077,0.0000000000,0.0000000770
TRUST_CENTER,2026-05-06,0.507786490,0.000000000,0.507786490,0.0000000000,0.5077864900
WAREHOUSE_METERING,2026-05-06,73.124999956,2.463703164,75.588703120,-2.4637031640,73.1249999560
AI_SERVICES,2026-05-07,0.153849400,0.000000000,0.153849400,0.0000000000,0.1538494000
CORTEX_AGENTS,2026-05-07,0.091321650,0.000000000,0.091321650,0.0000000000,0.0913216500
PIPE,2026-05-07,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
TELEMETRY_DATA_INGEST,2026-05-07,0.000004454,0.000000000,0.000004454,0.0000000000,0.0000044540
TRUST_CENTER,2026-05-07,0.560411976,0.000000000,0.560411976,0.0000000000,0.5604119760
WAREHOUSE_METERING,2026-05-07,77.014722161,2.642875876,79.657598037,-2.6428758760,77.0147221610
AUTO_CLUSTERING,2026-05-08,0.000263715,0.000000000,0.000263715,0.0000000000,0.0002637150
TRUST_CENTER,2026-05-08,0.582414252,0.000000000,0.582414252,0.0000000000,0.5824142520
WAREHOUSE_METERING,2026-05-08,71.660277733,2.409869520,74.070147253,-2.4098695200,71.6602777330
AUTO_CLUSTERING,2026-05-09,0.000051944,0.000000000,0.000051944,0.0000000000,0.0000519440
TRUST_CENTER,2026-05-09,0.544478407,0.000000000,0.544478407,0.0000000000,0.5444784070
WAREHOUSE_METERING,2026-05-09,63.338611081,2.112195839,65.450806920,-2.1121958390,63.3386110810
TRUST_CENTER,2026-05-10,0.520340884,0.000000000,0.520340884,0.0000000000,0.5203408840
WAREHOUSE_METERING,2026-05-10,67.201111075,2.275101174,69.476212249,-2.2751011740,67.2011110750
TRUST_CENTER,2026-05-11,0.613566265,0.000000000,0.613566265,0.0000000000,0.6135662650
WAREHOUSE_METERING,2026-05-11,78.958055501,2.490104107,81.448159608,-2.4901041070,78.9580555010
AI_SERVICES,2026-05-12,0.067000000,0.000000000,0.067000000,0.0000000000,0.0670000000
CORTEX_CODE_SNOWSIGHT,2026-05-12,0.435447410,0.000000000,0.435447410,0.0000000000,0.4354474100
PIPE,2026-05-12,0.000000000,0.000000000,0.000000000,0.0000000000,0.0000000000
